episode,return,epsilon_end,total_steps,wall_clock_seconds,loss_mean,loss_count
1,-43.283582089553036,0.998423,250,6.24757194519043,0.0,0
2,-44.05594405594439,0.9968396666666667,500,12.158581495285034,0.0,0
3,-56.08108108108151,0.9952563333333333,750,18.03981637954712,0.0,0
4,-13.66906474820125,0.993673,1000,24.056785345077515,0.0,0
5,-55.41401273885394,0.9920896666666666,1250,30.435407400131226,0.0,0
6,-23.344947735191546,0.9905063333333334,1500,36.38653564453125,0.0,0
7,-63.09963099631057,0.988923,1750,42.2875542640686,0.0,0
8,-10.447761194029589,0.9873396666666666,2000,48.51720714569092,0.0,0
9,-36.09022556391,0.9857563333333333,2250,54.29729199409485,0.0,0
10,-70.19867549668913,0.984173,2500,60.475393772125244,0.0,0
11,-22.261484098939878,0.9825896666666667,2750,66.41031956672668,0.0,0
12,-36.45484949832798,0.9810063333333333,3000,72.34864091873169,0.0,0
13,-40.35087719298306,0.979423,3250,78.37102770805359,0.0,0
14,-34.1692789968653,0.9778396666666667,3500,84.38183307647705,0.0,0
15,-51.807228915663075,0.9762563333333333,3750,90.16278743743896,0.0,0
16,-37.70491803278697,0.974673,4000,96.14155650138855,0.0,0
17,-0.3322259136213187,0.9730896666666666,4250,102.27062964439392,0.0,0
18,-71.22302158273396,0.9715063333333334,4500,108.00915384292603,0.0,0
19,-10.95890410958898,0.969923,4750,113.93312501907349,0.0,0
20,-37.31343283582139,0.9683396666666667,5000,120.20592856407166,1.0461066961288452,1
21,-57.59717314487681,0.9667563333333333,5250,127.89729046821594,0.8609062898904085,250
22,-17.91044776119389,0.965173,5500,135.473815202713,0.8042698245272041,250
23,-40.00000000000057,0.9635896666666667,5750,143.18138480186462,0.7229015495181084,250
24,-46.84385382059862,0.9620063333333333,6000,151.03276872634888,0.6640929536521435,250
25,-41.17647058823552,0.960423,6250,159.0969364643097,0.6941733334958553,250
26,-29.93630573248482,0.9588396666666666,6500,166.9468286037445,0.6625998412817716,250
27,-41.53846153846212,0.9572563333333334,6750,174.83423852920532,0.721694410070777,250
28,-57.446808510638746,0.955673,7000,182.45444011688232,0.734889042109251,250
29,-33.333333333333336,0.9540896666666667,7250,190.05400705337524,0.6857258653193712,250
30,-19.354838709677303,0.9525063333333333,7500,197.53420782089233,0.6892899529188872,250
31,-40.00000000000024,0.950923,7750,205.33609127998352,0.6837893318384886,250
32,-53.068592057762146,0.9493396666666667,8000,213.49580764770508,0.6485361336767673,250
33,-17.602996254681862,0.9477563333333333,8250,221.2461338043213,0.691263215214014,250
34,-26.66666666666741,0.946173,8500,229.15065169334412,0.7193541010171175,250
