episode,return,epsilon_end,total_steps,wall_clock_seconds,loss_mean,loss_count
1,-43.283582089553036,0.998423,250,6.119081258773804,0.0,0
2,-44.05594405594439,0.9968396666666667,500,11.873334646224976,0.0,0
3,-56.08108108108151,0.9952563333333333,750,17.724008321762085,0.0,0
4,-13.66906474820125,0.993673,1000,23.5959312915802,0.0,0
5,-55.41401273885394,0.9920896666666666,1250,29.836595058441162,0.0,0
6,-23.344947735191546,0.9905063333333334,1500,35.698237895965576,0.0,0
7,-63.09963099631057,0.988923,1750,41.50933837890625,0.0,0
8,-10.447761194029589,0.9873396666666666,2000,47.62472224235535,0.0,0
9,-36.09022556391,0.9857563333333333,2250,53.30014157295227,0.0,0
10,-70.19867549668913,0.984173,2500,59.39120531082153,0.0,0
11,-22.261484098939878,0.9825896666666667,2750,65.49446511268616,0.0,0
12,-36.45484949832798,0.9810063333333333,3000,71.32144522666931,0.0,0
13,-40.35087719298306,0.979423,3250,77.23003721237183,0.0,0
14,-34.1692789968653,0.9778396666666667,3500,83.14372062683105,0.0,0
15,-51.807228915663075,0.9762563333333333,3750,88.85208535194397,0.0,0
16,-37.70491803278697,0.974673,4000,94.75206589698792,0.0,0
17,-0.3322259136213187,0.9730896666666666,4250,100.78094625473022,0.0,0
18,-71.22302158273396,0.9715063333333334,4500,106.43204832077026,0.0,0
19,-10.95890410958898,0.969923,4750,112.28194069862366,0.0,0
20,-37.31343283582139,0.9683396666666667,5000,118.5618987083435,1.0559775829315186,1
21,-57.59717314487681,0.9667563333333333,5250,125.7005352973938,0.8607504011243582,250
22,-17.910447761193904,0.965173,5500,132.69238209724426,0.7841256610453129,250
23,-43.333333333333904,0.9635896666666667,5750,139.86436223983765,0.7125121836215258,250
24,-46.8438538205986,0.9620063333333333,6000,147.1386353969574,0.6582360314577818,250
25,-47.05882352941206,0.960423,6250,154.64764952659607,0.7068114414811134,250
26,-26.751592356688626,0.9588396666666666,6500,161.98651838302612,0.6593510796427726,250
27,-35.3846153846159,0.9572563333333334,6750,169.36864614486694,0.7135597164779901,250
28,-43.26241134751804,0.955673,7000,176.49418473243713,0.7236619288772345,250
29,-29.99999999999994,0.9540896666666667,7250,183.7098515033722,0.6993570683300495,250
30,-15.322580645161077,0.9525063333333333,7500,190.68415355682373,0.7091513853818178,250
31,-40.00000000000027,0.950923,7750,197.86282300949097,0.7179947543144226,250
32,-38.62815884476559,0.9493396666666667,8000,205.41885137557983,0.7061764445602894,250
33,-21.348314606741837,0.9477563333333333,8250,212.56720781326294,0.7450198277384043,250
34,-23.333333333334075,0.946173,8500,219.90377712249756,0.7628795190155506,250
35,-70.37037037037062,0.9445896666666667,8750,226.9523241519928,0.7306267445236444,250
36,-41.89602446483211,0.9430063333333334,9000,234.4000279903412,0.6779076962471008,250
37,-60.47430830039592,0.941423,9250,241.7540557384491,0.7250240173339844,250
38,-33.79790940766585,0.9398396666666666,9500,249.32410717010498,0.644674388550222,250
39,-55.27156549520816,0.9382563333333334,9750,256.6167023181915,0.6774676354080439,250
40,-53.333333333333776,0.936673,10000,263.7311327457428,0.7238999610990285,250
41,-26.05633802816908,0.9350896666666667,10250,271.0620286464691,0.7474962435662746,250
42,-23.611111111111097,0.9335063333333333,10500,278.1616005897522,0.7575347681045532,250
43,-29.82456140350886,0.9319230000000001,10750,285.28311133384705,0.6766308086663485,250
44,-53.90070921985878,0.9303396666666667,11000,292.6469352245331,0.6925788003206254,250
45,-40.00000000000013,0.9287563333333333,11250,300.03130316734314,0.7451467708945274,250
46,-29.292929292929312,0.927173,11500,307.1408054828644,0.7090294796526432,250
47,-46.6666666666672,0.9255896666666666,11750,314.2539048194885,0.7360829102247953,250
48,-11.538461538461338,0.9240063333333334,12000,321.37462091445923,0.7453067817538976,250
49,-45.28875379939229,0.922423,12250,328.8524401187897,0.8251375231593847,250
50,-38.02816901408467,0.9208396666666667,12500,336.4532940387726,0.8476169808357954,250
51,-24.24242424242421,0.9192563333333333,12750,343.5506706237793,0.8063548001945019,250
52,-10.71428571428543,0.917673,13000,350.875776052475,0.7789932562112808,250
53,-35.89743589743611,0.9160896666666667,13250,358.22798347473145,0.9216582977771759,250
54,-39.71631205673787,0.9145063333333333,13500,365.68546867370605,0.8577344777882099,250
55,-56.666666666667155,0.912923,13750,372.77075934410095,0.8546561505198479,250
56,-58.333333333333826,0.9113396666666667,14000,379.9243366718292,0.8239575355052948,250
57,-34.25605536332218,0.9097563333333334,14250,387.13463497161865,0.9893297319710255,250
58,-39.68253968253985,0.908173,14500,394.41909980773926,0.9494075888693333,250
59,-41.17647058823555,0.9065896666666666,14750,401.79788517951965,0.9441107353568077,250
60,-24.187725631769,0.9050063333333334,15000,409.3279480934143,0.8987295326590538,250
61,-30.303030303030663,0.903423,15250,416.932475566864,1.244124113947153,250
62,-59.706959706960205,0.9018396666666667,15500,424.0790967941284,1.0346082488000392,250
63,-56.5217391304353,0.9002563333333333,15750,431.32672452926636,1.0965634616017341,250
64,-44.2508710801396,0.898673,16000,438.5941801071167,1.0819702309072017,250
65,-43.21766561514218,0.8970896666666667,16250,445.9109501838684,1.313931439578533,250
66,-47.91666666666702,0.8955063333333333,16500,453.11163425445557,1.2397842186689376,250
67,-38.4057971014494,0.893923,16750,460.5989308357239,1.1813419057130814,250
68,-44.625407166124084,0.8923396666666666,17000,467.9692497253418,1.1168291938900947,250
69,-41.17647058823577,0.8907563333333334,17250,475.34345030784607,1.3787950185537339,250
70,-67.97153024911064,0.889173,17500,482.6417236328125,1.2946396032571792,250
71,-63.69636963696424,0.8875896666666667,17750,490.06827306747437,1.2645239754915238,250
72,-69.79865771812102,0.8860063333333333,18000,497.5020468235016,1.198793219089508,250
73,-4.166666666666378,0.884423,18250,504.38410115242004,1.5977015328407287,250
74,-29.889298892988915,0.8828396666666667,18500,511.4577705860138,1.392303852558136,250
75,-43.333333333333755,0.8812563333333333,18750,518.7407841682434,1.5114231563806533,250
76,-48.22006472491942,0.879673,19000,526.3802409172058,1.4942271118164063,250
77,-21.93308550185898,0.8780896666666667,19250,533.3790497779846,1.798180375814438,250
78,-67.1052631578953,0.8765063333333334,19500,540.9823760986328,1.664962140917778,250
79,-51.417004048583344,0.874923,19750,548.0622851848602,1.5683177627921105,250
80,-41.368078175895945,0.8733396666666666,20000,555.4079031944275,1.5911785082817078,250
81,-30.656934306569376,0.8717563333333334,20250,562.7204604148865,1.7140623628497125,250
82,-53.17725752508429,0.870173,20500,570.1918578147888,1.7324825650453568,250
83,-29.48717948717959,0.8685896666666667,20750,577.5146336555481,1.577470694065094,250
84,-55.97484276729632,0.8670063333333333,21000,585.0593423843384,1.6790575121641158,250
85,-35.77981651376189,0.865423,21250,592.627468585968,1.731700611114502,250
86,-48.52941176470616,0.8638396666666667,21500,599.7592542171478,1.6188140443563461,250
87,-34.06593406593421,0.8622563333333333,21750,606.8325641155243,1.5970926135182382,250
88,-32.74853801169634,0.860673,22000,614.327968120575,1.6594252141714096,250
89,-59.839357429719584,0.8590896666666666,22250,621.8834097385406,1.6730362864136696,250
90,-33.33333333333364,0.8575063333333334,22500,629.1124184131622,1.5571701285839081,250
91,-9.74729241877233,0.855923,22750,636.5869905948639,1.4861406968832016,250
92,-32.03883495145678,0.8543396666666667,23000,643.838125705719,1.6145844066143036,250
93,-37.68545994065297,0.8527563333333333,23250,651.3381516933441,1.7048848909139633,250
94,-55.05617977528155,0.851173,23500,658.7610094547272,1.5666003425121307,250
95,-53.0201342281884,0.8495896666666667,23750,666.1335978507996,1.5548693912625313,250
96,-59.04436860068322,0.8480063333333333,24000,673.6653611660004,1.432581678032875,250
97,-23.076923076923034,0.846423,24250,680.8647863864899,1.6954383771419526,250
98,-24.187725631769307,0.8448396666666667,24500,687.9430592060089,1.503815302014351,250
99,-16.058394160583752,0.8432563333333334,24750,695.1011929512024,1.5610370061397552,250
100,-20.754716981131942,0.841673,25000,702.22651720047,1.5388110760450364,250
101,-9.09090909090878,0.8400896666666666,25250,709.6778807640076,1.7571348969936371,250
102,-19.01408450704207,0.8385063333333334,25500,716.8986780643463,1.5736176382303237,250
103,-55.479452054794955,0.836923,25750,724.1189222335815,1.6642925815582275,250
104,-10.50583657587521,0.8353396666666667,26000,731.2784633636475,1.3604105955958365,250
105,12.676056338028419,0.8337563333333333,26250,738.6966774463654,1.8107738996744156,250
106,-31.250000000000178,0.832173,26500,746.0087976455688,1.7555987156629562,250
107,-8.163265306123295,0.8305896666666667,26750,753.4279778003693,1.7538031237125398,250
108,13.879003558717837,0.8290063333333333,27000,760.5970685482025,1.722628484725952,250
109,-30.90909090909089,0.827423,27250,768.1109507083893,1.8290137392282486,250
110,-39.16349809885998,0.8258396666666666,27500,774.9191677570343,1.7475937398672103,250
111,-32.03883495145644,0.8242563333333334,27750,782.3278498649597,1.8225656634569167,250
112,24.600638977635334,0.822673,28000,789.8113172054291,1.6778856029510498,250
113,-38.56655290102409,0.8210896666666667,28250,797.0807402133942,1.8787917551994324,250
114,4.377104377103899,0.8195063333333333,28500,804.4783301353455,1.743039253950119,250
115,18.320610687022555,0.817923,28750,811.7073545455933,1.687896035552025,250
116,-37.50000000000008,0.8163396666666667,29000,818.8959589004517,1.618675341129303,250
117,6.382978723403594,0.8147563333333333,29250,826.246416091919,1.935345538496971,250
118,-0.3436426116844501,0.813173,29500,833.5951068401337,1.7110993297100068,250
119,12.211221122112386,0.8115896666666667,29750,840.9374399185181,1.7210645730495453,250
120,-16.666666666666472,0.8100063333333334,30000,848.3776967525482,1.6568902113437654,250
121,44.06779661016868,0.808423,30250,855.5900967121124,1.7994859400987626,250
122,-21.2328767123293,0.8068396666666666,30500,862.7592082023621,1.8640301253795624,250
123,-38.08049535603728,0.8052563333333334,30750,870.2213599681854,1.6883986157178879,250
124,-24.731182795698757,0.803673,31000,877.3756680488586,1.742766435623169,250
125,-8.045977011494045,0.8020896666666667,31250,884.7894175052643,1.75535300719738,250
126,11.842105263157176,0.8005063333333333,31500,892.3242576122284,1.7358161617517471,250
127,-55.835962145111054,0.798923,31750,899.860494852066,1.5878673825263978,250
128,-22.53521126760616,0.7973396666666667,32000,907.3007733821869,1.7123322370052338,250
