episode,return,epsilon_end,total_steps,wall_clock_seconds,loss_mean,loss_count
1,-43.573667711599704,0.998423,250,6.082721471786499,0.0,0
2,-67.97153024911064,0.9968396666666667,500,11.641465425491333,0.0,0
3,-22.600619195046338,0.9952563333333333,750,17.670886754989624,0.0,0
4,-30.00000000000024,0.993673,1000,23.419740200042725,0.0,0
5,-57.65472312703628,0.9920896666666666,1250,29.503843307495117,0.0,0
6,-20.15209125475279,0.9905063333333334,1500,35.18245029449463,0.0,0
7,-61.403508771930305,0.988923,1750,41.32306718826294,0.0,0
8,-42.49201277955295,0.9873396666666666,2000,47.275355100631714,0.0,0
9,-32.58426966292161,0.9857563333333333,2250,53.01537108421326,0.0,0
10,-39.068100358423514,0.984173,2500,58.887925148010254,0.0,0
11,10.000000000000211,0.9825896666666667,2750,64.931321144104,0.0,0
12,-59.37500000000062,0.9810063333333333,3000,70.86266160011292,0.0,0
13,-44.827586206896925,0.979423,3250,76.9638934135437,0.0,0
14,-66.21621621621671,0.9778396666666667,3500,82.93481230735779,0.0,0
15,-27.868852459016427,0.9762563333333333,3750,88.9675965309143,0.0,0
16,-24.52830188679244,0.974673,4000,94.75325846672058,0.0,0
17,-40.251572327044165,0.9730896666666666,4250,100.69805192947388,0.0,0
18,-48.529411764706175,0.9715063333333334,4500,106.35297775268555,0.0,0
19,-13.494809688581023,0.969923,4750,112.45431351661682,0.0,0
20,-31.271477663230392,0.9683396666666667,5000,118.41462850570679,0.6275526285171509,1
21,-64.40129449838244,0.9667563333333333,5250,125.92681097984314,0.8520438081324101,250
22,-31.407942238267143,0.965173,5500,133.06133842468262,0.7672271780893206,250
23,-28.03030303030326,0.9635896666666667,5750,140.1817398071289,0.7064143142551184,250
24,-33.852140077821794,0.9620063333333333,6000,147.35491180419922,0.7186089246422053,250
25,-25.373134328358095,0.960423,6250,154.54819631576538,0.695306083664298,250
26,-29.824561403508834,0.9588396666666666,6500,161.88731336593628,0.7113498020917177,250
27,-69.49152542372907,0.9572563333333334,6750,169.13754034042358,0.6930541883111,250
28,-55.55555555555617,0.955673,7000,176.45834231376648,0.7073163243234157,250
29,-55.128205128205764,0.9540896666666667,7250,184.0717215538025,0.6560543430894613,250
30,6.122448979592031,0.9525063333333333,7500,191.18284702301025,0.7038604229539632,250
31,-60.99290780141892,0.950923,7750,198.8680920600891,0.7308697508722544,250
32,-47.692307692308134,0.9493396666666667,8000,206.48324823379517,0.7192579918801785,250
33,-26.470588235294116,0.9477563333333333,8250,213.74308466911316,0.672056007578969,250
34,-25.465838509316793,0.946173,8500,221.21540570259094,0.669294468022883,250
35,-68.55345911949719,0.9445896666666667,8750,228.78994989395142,0.6485359720215201,250
36,-24.91467576791825,0.9430063333333334,9000,236.16914820671082,0.7221584291905164,250
37,-23.636363636363797,0.941423,9250,243.35883331298828,0.6884468688368798,250
38,-57.95795795795844,0.9398396666666666,9500,250.9033362865448,0.728450073197484,250
39,-60.606060606061256,0.9382563333333334,9750,258.4241187572479,0.7017085500657558,250
40,-28.10457516339869,0.936673,10000,266.0202217102051,0.6314537554830313,250
41,-15.057915057915178,0.9350896666666667,10250,273.242308139801,0.6024802984744311,250
42,1.083032490974932,0.9335063333333333,10500,280.6119062900543,0.745286653265357,250
43,-74.84276729559747,0.9319230000000001,10750,288.24835228919983,0.7206118394136429,250
44,-26.056338028169424,0.9303396666666667,11000,295.4883396625519,0.6912632204890251,250
45,-40.39735099337787,0.9287563333333333,11250,302.947877407074,0.6957134298235178,250
46,-56.86274509803963,0.927173,11500,310.4109842777252,0.7158545799478888,250
47,-53.736654804271055,0.9255896666666666,11750,317.81728768348694,0.695228853598237,250
48,-72.22222222222236,0.9240063333333334,12000,325.13118505477905,0.7006328045278788,250
49,-61.783439490446526,0.922423,12250,332.80777740478516,0.6948877754062415,250
50,-30.232558139534856,0.9208396666666667,12500,340.23456716537476,0.7237641321122646,250
51,-55.27156549520814,0.9192563333333333,12750,347.98969173431396,0.7025614211112261,250
52,-66.15384615384664,0.917673,13000,355.56914234161377,0.6964111294448375,250
53,-72.60273972602756,0.9160896666666667,13250,362.9457514286041,0.6855353756099939,250
54,-60.62992125984331,0.9145063333333333,13500,370.40957140922546,0.7032944176197052,250
55,-8.396946564886095,0.912923,13750,377.6247856616974,0.6906704191267491,250
56,-58.82352941176516,0.9113396666666667,14000,385.27931118011475,0.7058036332726478,250
57,-32.203389830508584,0.9097563333333334,14250,392.69713306427,0.6768978605717421,250
58,-59.5959595959601,0.908173,14500,400.02003741264343,0.7047069655805827,250
59,-51.85185185185248,0.9065896666666666,14750,407.16954588890076,0.6700968859493732,250
60,-29.76588628762562,0.9050063333333334,15000,414.70736289024353,0.651829097777605,250
61,-82.40469208211098,0.903423,15250,422.39230394363403,0.7701273261010647,250
62,-21.875000000000423,0.9018396666666667,15500,429.33368015289307,0.7009943206459284,250
63,-62.025316455696775,0.9002563333333333,15750,436.929146528244,0.6840636242330075,250
64,-20.863309352518037,0.898673,16000,444.11211013793945,0.70219940751791,250
65,-46.76806083650214,0.8970896666666667,16250,451.36762404441833,0.743828762575984,250
66,-37.32193732193758,0.8955063333333333,16500,459.0425112247467,0.7125330738574266,250
67,-35.67251461988323,0.893923,16750,466.6943926811218,0.6912176185548305,250
68,-52.38095238095277,0.8923396666666666,17000,474.3588967323303,0.7336127024739981,250
69,-55.93220338983095,0.8907563333333334,17250,481.713419675827,0.8224339934289455,250
70,-51.49253731343357,0.889173,17500,489.00167298316956,0.7474111753851175,250
71,-47.16981132075529,0.8875896666666667,17750,496.53935050964355,0.7698803677558899,250
72,-64.15770609319043,0.8860063333333333,18000,504.17034816741943,0.8075692798346281,250
73,-43.60902255639116,0.884423,18250,511.3375573158264,0.823569205313921,250
74,-44.23791821561364,0.8828396666666667,18500,518.6411418914795,0.712735004901886,250
75,-53.216374269006266,0.8812563333333333,18750,526.4057068824768,0.7851285325139761,250
76,-22.53521126760551,0.879673,19000,533.8693678379059,0.7978545422106982,250
77,-27.007299270072906,0.8780896666666667,19250,541.176557302475,0.8709995305836201,250
78,-22.509225092251395,0.8765063333333334,19500,548.4499750137329,0.8119304133951664,250
79,-64.15770609319046,0.874923,19750,555.8711912631989,0.8439824009537696,250
80,-51.72413793103499,0.8733396666666666,20000,563.4449977874756,0.8501504593789577,250
81,-40.97222222222234,0.8717563333333334,20250,570.8958988189697,0.9137267869114876,250
82,-9.090909090909697,0.870173,20500,577.9639155864716,0.8614977643191815,250
83,-63.63636363636416,0.8685896666666667,20750,585.3198983669281,0.841966437406838,250
84,-59.51417004048643,0.8670063333333333,21000,592.7884361743927,0.8752870909273625,250
85,-64.15770609319051,0.865423,21250,600.2227573394775,0.9412949848473072,250
86,-32.86219081272097,0.8638396666666667,21500,607.6505162715912,0.9872936904728412,250
87,-27.835051546392314,0.8622563333333333,21750,614.9927041530609,0.975695268213749,250
88,-41.979522184300656,0.860673,22000,622.4492433071136,0.9414819790422917,250
89,-52.89855072463804,0.8590896666666666,22250,630.2125968933105,1.0477336719334125,250
90,-55.71955719557236,0.8575063333333334,22500,637.466676235199,0.9889537690281868,250
91,-56.52173913043539,0.855923,22750,644.91783452034,0.9532904022336006,250
92,-71.32616487455218,0.8543396666666667,23000,652.2007586956024,0.9050912663042545,250
93,-41.58075601374592,0.8527563333333333,23250,659.5645608901978,1.1699065867364407,250
94,0.3134796238235079,0.851173,23500,667.4258394241333,1.0850506608486175,250
95,-38.84892086330958,0.8495896666666667,23750,674.7378692626953,1.0254846845269203,250
96,-54.268292682927296,0.8480063333333333,24000,682.3521316051483,1.0280531418919563,250
97,-45.3924914675771,0.846423,24250,689.795218706131,1.112134889960289,250
98,-28.571428571429067,0.8448396666666667,24500,697.1809949874878,1.068870778143406,250
99,-73.48484848484854,0.8432563333333334,24750,704.4374685287476,1.0720569007098675,250
100,-45.85987261146517,0.841673,25000,712.0013456344604,1.015302978783846,250
101,-43.3333333333336,0.8400896666666666,25250,719.5956547260284,1.1047541311383247,250
102,-32.43243243243304,0.8385063333333334,25500,726.9641666412354,1.098920440942049,250
103,-34.482758620689744,0.836923,25750,734.3942375183105,1.1099698086977006,250
104,-28.571428571429074,0.8353396666666667,26000,741.8665747642517,1.0135540696978569,250
105,-26.923076923076806,0.8337563333333333,26250,749.0163843631744,1.0795653990507126,250
106,-51.89003436426152,0.832173,26500,756.3882741928101,1.1729086911678315,250
107,-60.28880866426049,0.8305896666666667,26750,763.6888508796692,1.10233945697546,250
108,-39.28571428571443,0.8290063333333333,27000,770.9342949390411,1.1238009240031241,250
109,33.828996282527235,0.827423,27250,778.4009613990784,1.1798466302454471,250
110,-54.24836601307234,0.8258396666666666,27500,785.8237211704254,1.157642016172409,250
111,-62.96296296296352,0.8242563333333334,27750,793.3587779998779,1.1142524849176407,250
112,-21.50170648464217,0.822673,28000,800.9227695465088,1.119705881178379,250
113,-61.90476190476249,0.8210896666666667,28250,808.323224067688,1.1358366922140122,250
114,-25.80645161290313,0.8195063333333333,28500,815.8469870090485,1.1428706850409507,250
115,-23.076923076923478,0.817923,28750,823.0533759593964,1.1346345236301423,250
116,-35.975609756097974,0.8163396666666667,29000,830.6572866439819,1.0799400123357772,250
117,-66.56534954407336,0.8147563333333333,29250,838.2192986011505,1.2206205387711524,250
118,-3.654485049834217,0.813173,29500,845.7712345123291,1.0648682119250297,250
119,-47.368421052631874,0.8115896666666667,29750,853.4863107204437,1.0907376166582108,250
120,-40.78947368421103,0.8100063333333334,30000,861.1769709587097,1.1968371834754943,250
121,-29.712460063897797,0.808423,30250,868.9456441402435,1.2749080165624618,250
122,-14.373088685015222,0.8068396666666666,30500,876.7689578533173,1.2636029114127159,250
123,-29.368029739777192,0.8052563333333334,30750,884.1893601417542,1.1760111377835274,250
124,2.564102564101836,0.803673,31000,891.5257647037506,1.2381251957416535,250
125,54.71698113207466,0.8020896666666667,31250,898.7812523841858,1.2327868407964706,250
126,-33.993399339934165,0.8005063333333333,31500,906.1067714691162,1.1709857289791108,250
127,17.647058823528624,0.798923,31750,913.6189782619476,1.2581869659423828,250
128,-27.835051546392297,0.7973396666666667,32000,920.927493095398,1.0747537581920623,250
129,-18.36734693877604,0.7957563333333333,32250,928.2605769634247,1.1690460994839669,250
130,56.488549618319624,0.794173,32500,935.5207672119141,1.2180941773653031,250
131,-31.74061433447099,0.7925896666666666,32750,943.0990388393402,1.2249827290773392,250
132,-33.130699088145974,0.7910063333333334,33000,951.0197167396545,1.1683262745141982,250
133,-8.730158730159173,0.789423,33250,958.2815175056458,1.3469466360807418,250
134,-60.655737704918565,0.7878396666666667,33500,965.7576739788055,1.2298910219669341,250
135,-26.66666666666664,0.7862563333333333,33750,973.1620070934296,1.2185387068390847,250
136,-60.71428571428644,0.784673,34000,980.5912799835205,1.248258895099163,250
137,-10.112359550562461,0.7830896666666667,34250,987.9006149768829,1.3799870779514314,250
138,-61.78343949044654,0.7815063333333334,34500,995.6001961231232,1.337475099503994,250
139,-32.51533742331299,0.779923,34750,1003.1927795410156,1.3289442648291587,250
140,-18.8191881918823,0.7783396666666667,35000,1010.5187113285065,1.3298774690628052,250
141,-33.57933579335864,0.7767563333333334,35250,1017.9753539562225,1.332555261015892,250
142,20.437956204379255,0.775173,35500,1025.3580930233002,1.4083017112016678,250
143,-25.696594427245014,0.7735896666666667,35750,1033.3692326545715,1.292777738749981,250
144,-19.58041958041996,0.7720063333333333,36000,1040.8098514080048,1.321283643245697,250
145,6.164383561642877,0.7704230000000001,36250,1048.3776869773865,1.5310178149938583,250
