episode,return,epsilon_end,total_steps,wall_clock_seconds,loss_mean,loss_count
1,-12.727272727272982,0.998423,250,5.775717496871948,0.0,0
2,-49.152542372882124,0.9968396666666667,500,12.070468664169312,0.0,0
3,-57.51633986928178,0.9952563333333333,750,18.047714471817017,0.0,0
4,-52.05479452054856,0.993673,1000,24.114160776138306,0.0,0
5,-52.89855072463807,0.9920896666666666,1250,29.931039571762085,0.0,0
6,-27.00729927007306,0.9905063333333334,1500,35.718616008758545,0.0,0
7,-26.282051282051217,0.988923,1750,41.737112522125244,0.0,0
8,-38.848920863309814,0.9873396666666666,2000,47.73422980308533,0.0,0
9,-55.39033457249126,0.9857563333333333,2250,53.77527594566345,0.0,0
10,-42.17687074829951,0.984173,2500,59.77714562416077,0.0,0
11,-44.85294117647103,0.9825896666666667,2750,65.95178198814392,0.0,0
12,-52.54237288135627,0.9810063333333333,3000,71.83352184295654,0.0,0
13,-56.521739130435236,0.979423,3250,78.39655423164368,0.0,0
14,-30.131004366812256,0.9778396666666667,3500,84.01980495452881,0.0,0
15,-67.97153024911071,0.9762563333333333,3750,89.91946649551392,0.0,0
16,-36.61971830985958,0.974673,4000,95.80866265296936,0.0,0
17,-31.888544891640873,0.9730896666666666,4250,101.8891921043396,0.0,0
18,-31.740614334471204,0.9715063333333334,4500,107.72172546386719,0.0,0
19,-68.08510638297906,0.969923,4750,113.62634181976318,0.0,0
20,-66.04938271604988,0.9683396666666667,5000,120.17775654792786,1.6598243713378906,1
21,-58.217270194986995,0.9667563333333333,5250,128.886150598526,0.8350338963195681,250
22,-67.74193548387134,0.965173,5500,136.65059733390808,0.6506839875504374,250
23,-37.50000000000019,0.9635896666666667,5750,144.44026827812195,0.5733840280696749,250
24,-77.27272727272717,0.9620063333333333,6000,152.19504976272583,0.6189872960224748,250
25,-4.942965779467554,0.960423,6250,159.91805219650269,0.6430471349358559,250
26,-63.210702341137704,0.9588396666666666,6500,167.79713320732117,0.6140158340781927,250
27,-72.22222222222237,0.9572563333333334,6750,175.8936882019043,0.5628096729069948,250
28,-70.68403908794812,0.955673,7000,184.17959713935852,0.5583238234519958,250
29,-70.77922077922102,0.9540896666666667,7250,191.94712114334106,0.5711853392720222,250
30,-37.50000000000014,0.9525063333333333,7500,199.6471438407898,0.5806615825295448,250
31,-14.59074733096089,0.950923,7750,207.6943325996399,0.5904201232865453,250
32,-34.71810089020788,0.9493396666666667,8000,215.77036023139954,0.5471159519925713,250
33,-58.45697329376905,0.9477563333333333,8250,223.8362774848938,0.6554930160045623,250
34,-29.44785276073629,0.946173,8500,231.9760811328888,0.5545030173063278,250
35,-23.636363636363605,0.9445896666666667,8750,239.59409046173096,0.6087267686724662,250
36,-42.12218649517711,0.9430063333333334,9000,247.37500071525574,0.586245883718133,250
37,-30.23255813953526,0.941423,9250,255.2294566631317,0.5523733373433352,250
38,-66.19718309859202,0.9398396666666666,9500,263.27817034721375,0.5761372317224741,250
39,-52.54237288135627,0.9382563333333334,9750,271.11929726600647,0.5781976490020752,250
40,-57.0552147239269,0.936673,10000,279.2412316799164,0.5765103436410427,250
41,-51.04895104895167,0.9350896666666667,10250,287.38426756858826,0.5945093314051628,250
42,-10.780669144981958,0.9335063333333333,10500,295.20830273628235,0.5899473667293788,250
43,-55.32646048110004,0.9319230000000001,10750,303.15358328819275,0.5861717155575752,250
44,-64.285714285715,0.9303396666666667,11000,311.16027569770813,0.6052011258751154,250
45,-22.818791946308718,0.9287563333333333,11250,319.1461136341095,0.5533381234705448,250
46,-54.8192771084344,0.927173,11500,327.40604281425476,0.5807518116235733,250
47,-49.40476190476221,0.9255896666666666,11750,335.48386335372925,0.5956317445337772,250
48,-79.66101694915224,0.9240063333333334,12000,343.50506234169006,0.5565321546494961,250
49,-24.137931034483625,0.922423,12250,351.4595549106598,0.5792530767321586,250
50,-39.285714285714675,0.9208396666666667,12500,359.35360312461853,0.6086982968747616,250
51,-66.41791044776161,0.9192563333333333,12750,367.27310276031494,0.6288801369667053,250
52,-72.13622291021686,0.917673,13000,375.28331232070923,0.5925153460800647,250
53,-40.06309148265072,0.9160896666666667,13250,383.22974157333374,0.6306500097811222,250
54,-48.05194805194838,0.9145063333333333,13500,391.0499484539032,0.5983446915149688,250
55,-50.81967213114826,0.912923,13750,398.5978727340698,0.5929660103917122,250
56,-31.50684931506873,0.9113396666666667,14000,406.3970410823822,0.5966774998009204,250
57,-39.87341772151934,0.9097563333333334,14250,414.3582444190979,0.6705870712846518,250
58,-27.335640138408266,0.908173,14500,422.10540771484375,0.6213463305234909,250
59,-47.91666666666722,0.9065896666666666,14750,429.9169406890869,0.6105511340200901,250
60,-40.29850746268688,0.9050063333333334,15000,437.7679543495178,0.5928925859630108,250
61,-70.29702970297053,0.903423,15250,445.8474802970886,0.6368507396429777,250
62,-56.98924731182839,0.9018396666666667,15500,453.6303479671478,0.626985310420394,250
63,-78.64768683273996,0.9002563333333333,15750,461.4973313808441,0.6072773640751838,250
64,-29.078014184397897,0.898673,16000,469.25143027305603,0.6118796090185642,250
65,-30.147058823529584,0.8970896666666667,16250,476.99228072166443,0.6616908771693707,250
66,-56.52173913043519,0.8955063333333333,16500,484.76612162590027,0.6891476044952869,250
67,-70.96774193548404,0.893923,16750,492.76460909843445,0.644254226371646,250
68,-40.98360655737727,0.8923396666666666,17000,500.7179539203644,0.661078793823719,250
69,-44.636678200692295,0.8907563333333334,17250,508.66436886787415,0.6622130064964294,250
70,-56.989247311828386,0.889173,17500,516.477870464325,0.6682642178237438,250
71,-48.9051094890514,0.8875896666666667,17750,524.4217939376831,0.669944929689169,250
72,-67.10526315789511,0.8860063333333333,18000,532.3290939331055,0.6321521168351173,250
73,-28.315412186380023,0.884423,18250,540.0720953941345,0.7469728451669216,250
74,-33.75394321766569,0.8828396666666667,18500,548.0483694076538,0.689275718063116,250
75,-49.66442953020195,0.8812563333333333,18750,556.0564558506012,0.696146705955267,250
76,-46.30872483221542,0.879673,19000,564.2316291332245,0.6379098864644765,250
77,-65.63573883161565,0.8780896666666667,19250,571.962436914444,0.7751938151121139,250
78,-66.96696696696743,0.8765063333333334,19500,580.1486625671387,0.6814414636194706,250
79,-33.33333333333348,0.874923,19750,588.0615015029907,0.6916207828819751,250
80,11.842105263157219,0.8733396666666666,20000,596.0878400802612,0.6928262884914875,250
81,-57.85440613026862,0.8717563333333334,20250,603.8866512775421,0.7683669618964195,250
82,-22.76422764227643,0.870173,20500,611.6535098552704,0.7768911955654622,250
83,-66.66666666666706,0.8685896666666667,20750,619.3584229946136,0.7251356888413429,250
84,-26.199261992620137,0.8670063333333333,21000,627.2950658798218,0.7720731801688671,250
85,-63.576158940398116,0.865423,21250,635.5730657577515,0.8157502659261227,250
86,-54.545454545455115,0.8638396666666667,21500,643.5022401809692,0.8628484842479229,250
87,-62.45733788395955,0.8622563333333333,21750,651.2345879077911,0.8438318911492825,250
88,-29.62962962963005,0.860673,22000,658.9062337875366,0.8940983975827694,250
89,-24.05063291139227,0.8590896666666666,22250,666.9985406398773,0.891447378963232,250
90,-58.466453674121844,0.8575063333333334,22500,674.8877308368683,0.9183719186782837,250
91,-42.748091603054036,0.855923,22750,682.9165427684784,0.803273913115263,250
92,-70.58823529411788,0.8543396666666667,23000,691.0627336502075,0.8390835122168064,250
93,-59.11949685534641,0.8527563333333333,23250,699.4255435466766,1.0005732762813568,250
94,-26.910299003322308,0.851173,23500,707.2948839664459,0.9304892742633819,250
95,-39.28571428571448,0.8495896666666667,23750,715.2952518463135,0.9294077708721161,250
96,-53.703703703704164,0.8480063333333333,24000,723.3583705425262,0.8987963210046291,250
97,-49.04458598726143,0.846423,24250,731.4491536617279,1.008896058857441,250
98,-68.42105263157926,0.8448396666666667,24500,739.5966248512268,1.0005668799877168,250
99,-55.6962025316462,0.8432563333333334,24750,747.831657409668,0.9343626747727394,250
100,-67.74193548387132,0.841673,25000,755.7511386871338,0.9665757850408554,250
101,-65.384615384616,0.8400896666666666,25250,763.9043765068054,0.9134365099668503,250
102,-21.23287671232927,0.8385063333333334,25500,771.8189187049866,0.9622299565076828,250
103,-10.780669144981303,0.836923,25750,779.5878894329071,1.009674265921116,250
104,-41.935483870968035,0.8353396666666667,26000,787.5757429599762,1.0445531183481216,250
105,-18.644067796609924,0.8337563333333333,26250,795.6841413974762,1.0817166793942452,250
106,-60.52631578947429,0.832173,26500,803.6880300045013,1.016816558778286,250
107,-33.33333333333345,0.8305896666666667,26750,811.4166824817657,1.0326284887194634,250
108,24.55516014234861,0.8290063333333333,27000,819.2408428192139,1.0436359795928,250
109,-54.38596491228111,0.827423,27250,827.0929658412933,1.2267688736319542,250
110,-25.081433224755667,0.8258396666666666,27500,835.1286044120789,1.1058996266126633,250
111,-65.51724137931085,0.8242563333333334,27750,843.2728495597839,1.152266830444336,250
112,-33.09859154929642,0.822673,28000,850.996200799942,1.075249085187912,250
113,-24.09240924092412,0.8210896666666667,28250,858.9165761470795,1.2418021444678307,250
114,-18.918918918918777,0.8195063333333333,28500,866.755982875824,1.2597972557544708,250
115,-33.11036789297664,0.817923,28750,874.7594928741455,1.2423497527837752,250
116,-70.90909090909108,0.8163396666666667,29000,882.5545902252197,1.1603277161717416,250
117,-58.801498127341326,0.8147563333333333,29250,890.228328704834,1.3063850342035292,250
118,-34.54545454545472,0.813173,29500,898.1152784824371,1.2467104703783989,250
119,-44.82758620689687,0.8115896666666667,29750,905.9274690151215,1.3501885667443276,250
120,-60.78431372549082,0.8100063333333334,30000,913.9501767158508,1.2617582068443298,250
121,-7.801418439716176,0.808423,30250,922.1058044433594,1.4989735959768296,250
122,-38.931297709924266,0.8068396666666666,30500,929.976224899292,1.4639410018324852,250
123,-27.215189873417728,0.8052563333333334,30750,938.0010852813721,1.456002688884735,250
124,13.879003558718473,0.803673,31000,946.0832631587982,1.3656218442320824,250
125,-58.598726114650454,0.8020896666666667,31250,954.1703164577484,1.6192864726781846,250
126,-67.34693877551057,0.8005063333333333,31500,962.0764908790588,1.6066736606359482,250
127,-14.728682170542656,0.798923,31750,969.7541863918304,1.4862229323387146,250
128,-43.03797468354455,0.7973396666666667,32000,977.8003296852112,1.636901481986046,250
129,-26.04501607717045,0.7957563333333333,32250,985.8748142719269,1.8261967828273773,250
130,-38.14432989690742,0.794173,32500,993.928480386734,1.8489959490299226,250
131,-10.780669144981834,0.7925896666666666,32750,1001.9197251796722,1.6540263090133667,250
132,-0.3322259136213791,0.7910063333333334,33000,1009.9545195102692,1.7382801764011384,250
133,-28.81355932203394,0.789423,33250,1017.8374326229095,1.768758624434471,250
134,-42.17687074829961,0.7878396666666667,33500,1025.6817998886108,1.8369732785224915,250
135,-38.08049535603738,0.7862563333333333,33750,1033.702562570572,1.7996549155712127,250
136,20.00000000000002,0.784673,34000,1041.8140490055084,1.7828398994207382,250
137,-22.80701754386003,0.7830896666666667,34250,1049.814327955246,1.8694196187257768,250
138,-24.13793103448277,0.7815063333333334,34500,1057.7816655635834,1.86709133541584,250
139,0.977198697068216,0.779923,34750,1065.9337975978851,2.045324542403221,250
140,-28.104575163398753,0.7783396666666667,35000,1073.8782906532288,1.8574972920417785,250
141,-33.33333333333364,0.7767563333333334,35250,1081.5973596572876,2.076077473163605,250
142,-53.64238410596097,0.775173,35500,1090.0117087364197,1.9254702059030533,250
143,-33.33333333333381,0.7735896666666667,35750,1097.7757983207703,1.7555157288312913,250
144,-36.61971830985975,0.7720063333333333,36000,1105.6069016456604,1.7675583513975144,250
145,-42.652329749104446,0.7704230000000001,36250,1113.544456243515,1.7551051822900772,250
